timestamp,datetime,comment-id,voter-id,vote
1651645199759,Wed May 04 13:19:59 WIB 2022,19,1166,1
1651393742840,Sun May 01 15:29:02 WIB 2022,19,1168,1
1651395027669,Sun May 01 15:50:27 WIB 2022,19,1169,-1
1651396517293,Sun May 01 16:15:17 WIB 2022,19,1170,1
1651397074253,Sun May 01 16:24:34 WIB 2022,19,1171,1
1651397685773,Sun May 01 16:34:45 WIB 2022,19,1172,1
1651405461317,Sun May 01 18:44:21 WIB 2022,19,1176,1
1651406221032,Sun May 01 18:57:01 WIB 2022,19,1177,1
1651409825289,Sun May 01 19:57:05 WIB 2022,19,1179,1
1651410114822,Sun May 01 20:01:54 WIB 2022,19,1180,1
1651410120266,Sun May 01 20:02:00 WIB 2022,19,1180,1
1651413906280,Sun May 01 21:05:06 WIB 2022,19,1182,1
1651416500848,Sun May 01 21:48:20 WIB 2022,19,1184,1
1651417164521,Sun May 01 21:59:24 WIB 2022,19,1186,1
1651419967606,Sun May 01 22:46:07 WIB 2022,19,1188,1
1651419830478,Sun May 01 22:43:50 WIB 2022,19,1189,1
1651421740797,Sun May 01 23:15:40 WIB 2022,19,1191,0
1651423854487,Sun May 01 23:50:54 WIB 2022,19,1195,0
1651424920402,Mon May 02 00:08:40 WIB 2022,19,1196,1
1651426713869,Mon May 02 00:38:33 WIB 2022,19,1199,1
1651427336162,Mon May 02 00:48:56 WIB 2022,19,1200,1
1651428719852,Mon May 02 01:11:59 WIB 2022,19,1202,1
1651429507051,Mon May 02 01:25:07 WIB 2022,19,1203,1
1651431541985,Mon May 02 01:59:01 WIB 2022,19,1205,1
1651432525469,Mon May 02 02:15:25 WIB 2022,19,1206,1
1651433621414,Mon May 02 02:33:41 WIB 2022,19,1207,1
1651433727388,Mon May 02 02:35:27 WIB 2022,19,1208,1
1651435554617,Mon May 02 03:05:54 WIB 2022,19,1210,1
1651435799753,Mon May 02 03:09:59 WIB 2022,19,1211,1
1651436871232,Mon May 02 03:27:51 WIB 2022,19,1213,1
1651437773796,Mon May 02 03:42:53 WIB 2022,19,1214,1
1651438344703,Mon May 02 03:52:24 WIB 2022,19,1215,1
1651442168115,Mon May 02 04:56:08 WIB 2022,19,1217,-1
1651444479787,Mon May 02 05:34:39 WIB 2022,19,1218,1
1651464419296,Mon May 02 11:06:59 WIB 2022,19,1219,1
1651470086718,Mon May 02 12:41:26 WIB 2022,19,1220,0
1651472654912,Mon May 02 13:24:14 WIB 2022,19,1222,-1
1651568554814,Tue May 03 16:02:34 WIB 2022,19,1224,0
1651723140502,Thu May 05 10:59:00 WIB 2022,19,1231,1
1651481444319,Mon May 02 15:50:44 WIB 2022,19,1234,1
1651484887363,Mon May 02 16:48:07 WIB 2022,19,1240,0
1651484110186,Mon May 02 16:35:10 WIB 2022,19,1241,1
1651485364399,Mon May 02 16:56:04 WIB 2022,19,1250,0
1651485484316,Mon May 02 16:58:04 WIB 2022,19,1253,0
1651491664657,Mon May 02 18:41:04 WIB 2022,19,1256,1
1651491205631,Mon May 02 18:33:25 WIB 2022,19,1257,0
1651492699388,Mon May 02 18:58:19 WIB 2022,19,1260,-1
1651496132561,Mon May 02 19:55:32 WIB 2022,19,1263,1
1651497836340,Mon May 02 20:23:56 WIB 2022,19,1264,1
1651503343514,Mon May 02 21:55:43 WIB 2022,19,1268,1
1651503009830,Mon May 02 21:50:09 WIB 2022,19,1270,1
1651508396215,Mon May 02 23:19:56 WIB 2022,19,1276,1
1651519058305,Tue May 03 02:17:38 WIB 2022,19,1285,1
1651519971223,Tue May 03 02:32:51 WIB 2022,19,1287,1
1651521443185,Tue May 03 02:57:23 WIB 2022,19,1288,0
1651531497016,Tue May 03 05:44:57 WIB 2022,19,1293,1
1651547416301,Tue May 03 10:10:16 WIB 2022,19,1295,0
1651558232333,Tue May 03 13:10:32 WIB 2022,19,1298,1
